	ABratio	cleanReads	mpRatio	nGene	nUMI	mitoRatio	ERCCratio	avgCor	doublet	filter
WDOU_C-B1_92	0.988856349513468	3444850	0.9064	5209	35255	0.0326478513686002	0.0726763795566372	0.347399157223925	FALSE	TRUE
WDOU_C-B1_93	0.989119892893878	1837610	0.8758	4182	25920	0.236921296296296	0.0650267128968939	0.314082593300351	FALSE	FALSE
WDOU_C-B1_94	0.967012205945722	1648993	0.8801	4430	21355	0.0229454460313744	0.0610368876088857	0.363534923786628	FALSE	TRUE
WDOU_C-B1_95	0.99016491905987	3104752	0.8744	2336	14049	0.0734571855648089	0.0830147896627563	0.273895769678718	FALSE	TRUE
WDOU_C-B1_96	0.972610413220973	3196362	0.8927	3916	23371	0.0302939540456121	0.0777683769537161	0.33207102509473	FALSE	TRUE
WDOU_C-B2_01	0.974557966935123	427596	0.8262	752	979	0.0408580183861083	0.0277627684067096	0.0778182314947291	FALSE	FALSE
WDOU_C-B2_02	0.957459939137282	49888	0.8071	788	1055	0.0578199052132701	0.0228534538411879	0.145379523337547	FALSE	FALSE
WDOU_C-B2_03	0.989079675447037	1731178	0.8993	4431	23986	0.0434003168514967	0.0531420782311589	0.365691143397062	FALSE	TRUE
WDOU_C-B2_04	0.959234926730625	1965520	0.8591	4140	18203	0.0260396637916827	0.0465865801775433	0.340963379139685	FALSE	TRUE
WDOU_C-B2_05	0.991590165788472	3106799	0.9169	5831	44659	0.0204661994222889	0.0552872383422552	0.385950228613058	FALSE	TRUE
WDOU_C-B2_06	0.98074900129982	687141	0.8752	1591	3901	0.177134068187644	0.109472087003687	0.221328883218196	FALSE	FALSE
WDOU_C-B2_07	0.877990506454501	250777	0.8079	79	119	0.151260504201681	0.909151170671139	0.0887766207558171	FALSE	FALSE
WDOU_C-B2_08	0.984767933147285	209126	0.7848	1301	1737	0.0610247553252735	0.00991327467240615	0.129300593973318	FALSE	FALSE
WDOU_C-B2_09	0.963857532966311	146163	0.806	1472	2470	0.155465587044534	0.0403063565453711	0.181446932857657	FALSE	FALSE
WDOU_C-B2_10	0.903416214435405	227076	0.7776	40	93	0.623655913978495	0.913694357811171	0.0635368755603492	FALSE	FALSE
WDOU_C-B2_11	0.967229747243226	299275	0.8269	108	523	0.780114722753346	0.763298577271411	0.0667763058859968	FALSE	FALSE
WDOU_C-B2_12	0.92687016992483	189047	0.7633	56	69	0	0.885586655829043	0.0497379348299241	FALSE	FALSE
WDOU_C-B2_13	0.974759006024412	312308	0.8114	972	2528	0.51621835443038	0.0574947643436249	0.108931739554732	FALSE	FALSE
WDOU_C-B2_14	0.981568484582187	1390744	0.8956	2776	11871	0.0489428017858647	0.0828266666225427	0.273087623089449	FALSE	TRUE
WDOU_C-B2_15	0.975680772517063	3007572	0.5529	4247	30388	0.021916546005002	0.0895962168741224	0.357290529017081	FALSE	FALSE
WDOU_C-B2_16	0.968443956211748	261038	0.8219	56	63	0.0317460317460317	0.951076677361055	0.0599970030451926	FALSE	FALSE
WDOU_C-B2_17	0.990883158716511	2301130	0.9094	3875	27281	0.0309006268098677	0.092264561731402	0.340786782308686	FALSE	TRUE
WDOU_C-B2_18	0.991644466521728	1936759	0.903	4052	17348	0.0240949965413881	0.0738109642359547	0.350911301903123	FALSE	TRUE
WDOU_C-B2_19	0.992010556458689	2435465	0.9005	4462	29564	0.0268908131511298	0.0786890187957113	0.353420245513232	FALSE	TRUE
WDOU_C-B2_20	0.92618356223979	1361096	0.9061	3998	15823	0.0253428553371674	0.0772619039645276	0.358699026114815	FALSE	TRUE
WDOU_C-B2_21	0.967002087147138	288489	0.8247	27	28	0	0.926782354699002	0.0409707763677486	FALSE	FALSE
WDOU_C-B2_22	0.975186669265543	1158797	0.8943	3137	11772	0.045361875637105	0.135831398163284	0.32202883782866	FALSE	TRUE
WDOU_C-B2_23	0.98541116362527	1590658	0.8909	4253	21366	0.020359449592811	0.0862307715903763	0.354438828904681	FALSE	TRUE
WDOU_C-B2_24	0.991640099799016	402877	0.7842	363	1468	0.342643051771117	0.734004327520879	0.140716748461863	FALSE	FALSE
WDOU_C-B2_25	0.950517660585539	199823	0.8093	649	926	0.184665226781857	0.166404759595176	0.105063746053901	FALSE	FALSE
WDOU_C-B2_26	0.980963111660339	1564714	0.8809	3562	13286	0.0292789402378443	0.0650579648175688	0.331203095335041	FALSE	TRUE
WDOU_C-B2_27	0.986866578386083	1737689	0.895	4025	27052	0.0601064616294544	0.0990673330289852	0.341550465870809	FALSE	TRUE
WDOU_C-B2_28	0.342964188742152	554708	0.8	485	721	0.0651872399445215	0.238875129071789	0.127564811007173	FALSE	FALSE
WDOU_C-B2_29	0.971212783803741	639938	0.8229	1978	3444	0.0101626016260163	0.0429494451099071	0.191196796457794	FALSE	TRUE
WDOU_C-B2_30	0.975799268520881	1590491	0.8621	4038	18495	0.026926196269262	0.0692018843346889	0.356757920521916	FALSE	TRUE
WDOU_C-B2_31	0.440593983963913	229039	0.7405	59	71	0.028169014084507	0.921729261978225	0.063101078717033	FALSE	FALSE
WDOU_C-B2_32	0.984581497797357	262281	0.7912	2354	4120	0.145873786407767	0.0160285977859779	0.212330834854283	FALSE	FALSE
WDOU_C-B2_33	0.954425588525277	782208	0.8471	1133	2297	0.411841532433609	0.0192201949901944	0.106266291445265	FALSE	FALSE
WDOU_C-B2_34	0.899494350939866	647246	0.8375	1854	4216	0.212286527514231	0.0577970963898396	0.219844860027722	FALSE	FALSE
WDOU_C-B2_35	0.968561569328079	148645	0.7939	824	1066	0.136960600375235	0.0155130949549407	0.083583003603028	FALSE	FALSE
WDOU_C-B2_36	0.946727337838133	1320623	0.904	4626	20681	0.0241767806198927	0.0705560142822362	0.37606019863291	FALSE	TRUE
WDOU_C-B2_37	0.990395423317148	1684945	0.9085	4106	21738	0.021437114729966	0.119799201347617	0.359919690622835	FALSE	TRUE
WDOU_C-B2_38	0.960980416130262	1529066	0.8267	4633	23843	0.0568720379146919	0.0625590871778571	0.359099009823032	FALSE	TRUE
WDOU_C-B2_39	0.957178286267326	256729	0.7586	58	78	0.0256410256410256	0.828948384009386	0.0623859376327227	FALSE	FALSE
WDOU_C-B2_40	0.992016414331278	2233632	0.9106	4657	35286	0.0366150881369382	0.0771505793555818	0.378155577387369	FALSE	TRUE
WDOU_C-B2_41	0.991085175883521	1354364	0.89	3341	15409	0.0303069634629113	0.153372371655896	0.350802247034428	FALSE	TRUE
WDOU_C-B2_42	0.957178001416711	1325416	0.8621	2195	20617	0.0277925983411748	0.108177791303172	0.233709123378276	FALSE	TRUE
WDOU_C-B2_43	0.991775190306683	853692	0.8386	214	7286	0.00150974471589349	0.280584470309546	0.0981603772147773	FALSE	FALSE
WDOU_C-B2_44	0.984991964212974	1481416	0.9077	3431	14082	0.0327368271552336	0.0869127581585239	0.339708822982583	FALSE	TRUE
WDOU_C-B2_45	0.991228194884772	1249532	0.9136	3253	15819	0.0467791895821481	0.152891658170828	0.318413817271672	FALSE	TRUE
WDOU_C-B2_46	0.971378788623615	799211	0.8605	623	2181	0.630444750114626	0.173876058650151	0.0862982481260571	FALSE	FALSE
WDOU_C-B2_47	0.756136772174072	270992	0.8167	78	138	0.347826086956522	0.929575487505548	0.0827628561265684	FALSE	FALSE
WDOU_C-B2_48	0.979728341921253	1360382	0.9094	3255	12839	0.0405015966975621	0.146419028232704	0.325894176113876	FALSE	TRUE
WDOU_C-B2_49	0.987103150521041	1597068	0.895	3378	15801	0.0356939434213025	0.146731478475093	0.342790021709002	FALSE	TRUE
WDOU_C-B2_50	0.960087463556851	225346	0.6997	28	29	0.0689655172413793	0.956116657875169	0.0544253994590685	FALSE	FALSE
WDOU_C-B2_51	0.993052831700957	2871676	0.9049	4809	38134	0.0155242041223056	0.0627314573710522	0.378990507911586	FALSE	TRUE
WDOU_C-B2_52	0.990096225426673	2835874	0.8797	5299	45561	0.116612892605518	0.0296704489132762	0.348344934930519	FALSE	TRUE
WDOU_C-B2_53	0.985438050776054	1035277	0.87	1802	4919	0.23195771498272	0.182044046901646	0.230935395021782	FALSE	FALSE
WDOU_C-B2_54	0.987926588869265	3757881	0.9076	6781	89581	0.0118663555887967	0.0345433148777347	0.384260454752966	FALSE	TRUE
WDOU_C-B2_55	0.980778164775454	425080	0.8079	1957	3843	0.124381993234452	0.026910007507666	0.190081360334985	FALSE	TRUE
WDOU_C-B2_56	0.991543864623474	2128787	0.9007	4427	20833	0.0183362933806941	0.0797860571810612	0.362867637132851	FALSE	TRUE
WDOU_C-B2_57	0.990131571369001	2861230	0.8736	4398	30510	0.257096034087185	0.0803753232372835	0.325694367307859	FALSE	FALSE
WDOU_C-B2_58	0.988874579989163	1336634	0.8328	674	6291	0.805595294865681	0.224214660310461	0.15570834111116	FALSE	FALSE
WDOU_C-B2_59	0.979824627923034	272971	0.7852	1637	3164	0.22819216182048	0.022407229585147	0.176641067008368	FALSE	FALSE
WDOU_C-B2_60	0.990223696711218	1617243	0.8985	3683	13992	0.0278730703259005	0.0783381527227885	0.356692495711559	FALSE	TRUE
WDOU_C-B2_61	0.99150432384725	4370944	0.8793	6668	79229	0.0767017127566926	0.0314594947294951	0.359577431794529	FALSE	TRUE
WDOU_C-B2_62	0.916422631409727	235784	0.8128	41	43	0	0.947107265169538	0.0481806049649979	FALSE	FALSE
WDOU_C-B2_63	0.87003388983587	483907	0.8083	396	2343	0.406316688006829	0.527778580985703	0.158775044225547	FALSE	FALSE
WDOU_C-B2_64	0.980796102292639	293615	0.7891	1938	2918	0.0517477724468814	0.0138356145946892	0.173936813379121	FALSE	FALSE
WDOU_C-B2_65	0.984550981295036	1402318	0.9053	3303	16935	0.0413345143194567	0.114394393736496	0.316194232082487	FALSE	TRUE
WDOU_C-B2_66	0.993646918713194	1577864	0.8954	3314	16364	0.0471767294060132	0.128310892256998	0.342640292414581	FALSE	TRUE
WDOU_C-B2_67	0.958011009804054	248214	0.5746	49	115	0.6	0.803571553970071	0.0601410080543779	FALSE	FALSE
WDOU_C-B2_68	0.944323213558632	352670	0.8229	78	219	0.625570776255708	0.688626325630672	0.064337304309218	FALSE	FALSE
WDOU_C-B2_69	0.974583376717321	196932	0.7964	1829	3254	0.0586969883220652	0.0101704323920672	0.191389967494273	FALSE	FALSE
WDOU_C-B2_70	0.94982645707068	1402975	0.9062	3893	20607	0.0448876595331683	0.0962383096415227	0.355760175846363	FALSE	TRUE
WDOU_C-B2_71	0.964927698828222	172354	0.8187	1869	2964	0.110323886639676	0.0152365677626303	0.197345517854839	FALSE	FALSE
WDOU_C-B2_72	0.984524137113097	2134123	0.908	4251	27940	0.0283464566929134	0.0707168012710181	0.348347522879734	FALSE	TRUE
WDOU_C-B2_73	0.986117584244979	1974811	0.8828	3939	24209	0.0285431038043703	0.0846541861520258	0.348448820332049	FALSE	TRUE
WDOU_C-B2_74	0.973294834171875	296430	0.8169	1811	4631	0.298855538760527	0.0589042274115168	0.222098889094507	FALSE	FALSE
WDOU_C-B2_75	0.965657143367798	120152	0.7812	960	1273	0.0816967792615868	0.02349075245898	0.133243714748547	FALSE	FALSE
WDOU_C-B2_76	0.987756138346444	2001163	0.914	4283	21027	0.0208303609644742	0.0843553896348067	0.375078529859053	FALSE	TRUE
WDOU_C-B2_77	0.989267129228101	2913366	0.8949	5493	50118	0.00977692645356958	0.0726383501096993	0.370992812023477	FALSE	TRUE
WDOU_C-B2_78	0.963311105618592	1289755	0.595	215	11398	0.946130900157922	0.236663858008752	0.129819183269425	FALSE	FALSE
WDOU_C-B2_79	0.944461411325093	116715	0.8088	1234	2627	0.361248572516178	0.0267751919200819	0.182379015739359	FALSE	FALSE
WDOU_C-B2_80	0.985427818622616	2510199	0.9009	5302	30278	0.0154897945703151	0.0724300802387816	0.375584492132489	FALSE	TRUE
WDOU_C-B2_81	0.94125619823702	319539	0.6222	49	167	0.778443113772455	0.928817144727895	0.0655874194399965	FALSE	FALSE
WDOU_C-B2_82	0.992700441087441	2979047	0.8858	4928	44435	0.0229998874760887	0.0669323867854346	0.360355728017736	FALSE	TRUE
WDOU_C-B2_83	0.988870678574548	1661403	0.8629	2684	12966	0.0332407835878451	0.0634776059019342	0.264056648412755	FALSE	TRUE
WDOU_C-B2_84	0.87556889555019	257639	0.8405	61	63	0.0158730158730159	0.910907989138731	0.0608440818480767	FALSE	FALSE
WDOU_C-B2_85	0.993502065995674	1827804	0.9203	4373	27338	0.0299217206818348	0.0929153982496613	0.369730170742321	FALSE	TRUE
WDOU_C-B2_86	0.970784526053416	1223890	0.8802	2612	11701	0.0844372275873857	0.0920470909829848	0.267929545758511	FALSE	TRUE
WDOU_C-B2_87	0.915775566468847	1568623	0.8889	3675	18796	0.0351670568206001	0.130816456968646	0.349538377118452	FALSE	TRUE
WDOU_C-B2_88	0.972847276847453	1528795	0.894	3447	16123	0.0471376294734231	0.102517518422256	0.32406787104759	FALSE	TRUE
WDOU_C-B2_89	0.995283393606966	2326432	0.8776	961	22393	0.0107176349752155	0.109855893300418	0.213609543465133	FALSE	FALSE
WDOU_C-B2_90	0.974327511274657	766682	0.851	754	1186	0.0843170320404722	0.226911546227109	0.127543557866746	FALSE	FALSE
WDOU_C-B2_91	0.890827540587901	173528	0.8142	1731	2984	0.134718498659517	0.016673046345916	0.205001848476733	FALSE	FALSE
WDOU_C-B2_92	0.976943373583107	1881456	0.898	3699	23548	0.0217428231696959	0.103512652423656	0.340258860850535	FALSE	TRUE
WDOU_C-B2_93	0.990220882020354	1848057	0.892	5368	43146	0.0846428405877717	0.0602913457419648	0.346447738122387	FALSE	TRUE
WDOU_C-B2_94	0.972322968962906	2230351	0.8959	4592	36229	0.0148499820585719	0.061295512153974	0.334096980908129	FALSE	TRUE
WDOU_C-B2_95	0.979784092898407	1414646	0.8766	3411	13682	0.0368367197778103	0.113285939047841	0.329529530113355	FALSE	TRUE
WDOU_C-B2_96	0.915488768387042	1350806	0.853	805	19161	0.00323573926204269	0.175874739476396	0.192328348844394	FALSE	FALSE
WDOU_C-B3_01	0.973653404298636	335738	0.8279	2593	6618	0.0506195225143548	0.0252529591268848	0.304081270444007	FALSE	FALSE
WDOU_C-B3_02	0.965803135573521	40985	0.8287	715	898	0.0378619153674833	0.029458259865021	0.145469580086559	FALSE	FALSE
WDOU_C-B3_03	0.992792987525668	1532141	0.881	3876	26898	0.0378466800505614	0.129183943456665	0.347237243070078	FALSE	TRUE
WDOU_C-B3_04	0.936534934228352	1715437	0.8087	485	694	0.0129682997118156	0.0802477341979695	0.0633037050899694	FALSE	FALSE
WDOU_C-B3_05	0.988015557696067	1858831	0.8829	3953	14765	0.0515408059600406	0.0817125736077794	0.350047739680604	FALSE	TRUE
WDOU_C-B3_06	0.945577012647343	147586	0.8038	370	1508	0.736737400530504	0.138966556519845	0.0818995060374897	FALSE	FALSE
WDOU_C-B3_07	0.896057927630914	347850	0.8033	82	93	0.10752688172043	0.933993103917447	0.073549667792884	FALSE	FALSE
WDOU_C-B3_08	0.995346026449164	4092582	0.9109	5701	44114	0.0328240467878678	0.0522495733308692	0.376507518361721	FALSE	TRUE
WDOU_C-B3_09	0.993638271582738	3428880	0.8854	5379	39554	0.123173383222936	0.0839280047998648	0.352112981057055	FALSE	TRUE
WDOU_C-B3_10	0.954795329835383	211597	0.8196	815	1588	0.258186397984887	0.0962526939172691	0.128131062011751	FALSE	FALSE
WDOU_C-B3_11	0.973131519964581	356727	0.7753	409	1206	0.167495854063018	0.697949813011639	0.149210311054105	FALSE	FALSE
WDOU_C-B3_12	0.928877804675949	125630	0.8103	1594	5477	0.491327368997626	0.0245906659589237	0.221816771642219	FALSE	FALSE
WDOU_C-B3_13	0.976596203623814	531130	0.8073	90	1744	0.939220183486238	0.675314711286602	0.0919947891025779	FALSE	FALSE
WDOU_C-B3_14	0.984472000339005	1660528	0.8856	4374	21144	0.0411464245175936	0.0721582566816924	0.367517531993507	FALSE	TRUE
WDOU_C-B3_15	0.962281351247743	2913818	0.3471	349	6125	0.00163265306122449	0.304194628115019	0.149234651675569	FALSE	FALSE
WDOU_C-B3_16	0.98424690377734	855244	0.8774	991	5693	0.240295099244686	0.420783707660692	0.193464700029076	FALSE	FALSE
WDOU_C-B3_17	0.994606126719295	2711651	0.8987	5015	31038	0.0260648237644178	0.0854199923692273	0.374780181297337	FALSE	TRUE
WDOU_C-B3_18	0.99556929523497	2899276	0.9094	5010	37690	0.0273812682409127	0.08400334520324	0.37297771152139	FALSE	TRUE
WDOU_C-B3_19	0.983065559423929	462095	0.749	291	1001	0.27972027972028	0.759896727198665	0.133526342513003	FALSE	FALSE
WDOU_C-B3_20	0.900318659760642	970818	0.8799	2829	10785	0.123319425127492	0.117857558055047	0.304457184447344	FALSE	TRUE
WDOU_C-B3_21	0.984348014717538	1074677	0.8921	2476	9101	0.0460388968245248	0.181826216768255	0.311434074700695	FALSE	TRUE
WDOU_C-B3_22	0.983421960359548	1213010	0.8886	4124	19941	0.0387142069103856	0.0859506750452509	0.358011322614372	FALSE	TRUE
WDOU_C-B3_23	0.975317501376813	390979	0.7984	1065	1451	0.0827015851137147	0.0276421792291804	0.107003567883123	FALSE	FALSE
WDOU_C-B3_24	0.994760636819216	2801739	0.8787	4827	35611	0.0210609081463593	0.0788639110649697	0.361267305712395	FALSE	TRUE
WDOU_C-B3_25	0.98723407686044	1918091	0.9082	3649	16808	0.0304616849119467	0.125048304130546	0.356287252284408	FALSE	TRUE
WDOU_C-B3_26	0.984278864088168	1839361	0.8839	4422	20910	0.0347680535628886	0.0604477654711013	0.368305241337458	FALSE	TRUE
WDOU_C-B3_27	0.990942445923183	1960617	0.8922	4516	25755	0.0210832847990681	0.108281150227684	0.375363459501522	FALSE	TRUE
WDOU_C-B3_28	0.576230673852702	889478	0.8479	2851	8055	0.0398510242085661	0.0752786086700097	0.327160748444729	FALSE	FALSE
WDOU_C-B3_29	0.985051676900498	1083063	0.8926	205	5659	0.00636154797667432	0.434676737153223	0.108118952812861	FALSE	FALSE
WDOU_C-B3_30	0.969189096417458	1729395	0.8862	3472	17848	0.066001792917974	0.0892787291157821	0.320392819833215	FALSE	TRUE
WDOU_C-B3_31	0.891078988548129	538703	0.8124	1073	1603	0.134123518402994	0.0586415512675349	0.0978360510111159	FALSE	FALSE
WDOU_C-B3_32	0.991265275826419	2090706	0.891	4608	18018	0.0315240315240315	0.0744940440675433	0.36210270075079	FALSE	TRUE
WDOU_C-B3_33	0.977004613485511	1911198	0.8574	4570	31865	0.22319158951828	0.0983816954636367	0.334412151602305	FALSE	FALSE
WDOU_C-B3_34	0.969884854285015	2223227	0.9049	3781	22071	0.0337093924153867	0.097676479132872	0.354206765909543	FALSE	TRUE
WDOU_C-B3_35	0.93704148870178	1001505	0.863	1769	5171	0.0353896731773351	0.199667274530505	0.267729963978499	FALSE	TRUE
WDOU_C-B3_36	0.867191034190903	66739	0.8155	1820	3371	0.0913675467220409	0.052970297029703	0.277641116397111	FALSE	FALSE
WDOU_C-B3_37	0.962347689533835	298010	0.8442	94	157	0.318471337579618	0.862917658125177	0.0919676534616087	FALSE	FALSE
WDOU_C-B3_38	0.954396958816386	1780424	0.7849	3344	21170	0.0360888049126122	0.110433772079505	0.332682703685955	FALSE	TRUE
WDOU_C-B3_39	0.982080121523569	1384849	0.8944	3566	16376	0.0307156814851001	0.130554626558456	0.347549861208363	FALSE	TRUE
WDOU_C-B3_40	0.987678256653157	1448044	0.903	3121	11488	0.0539693593314763	0.126404525513007	0.335650209712713	FALSE	TRUE
WDOU_C-B3_41	0.959214889292972	100208	0.7819	498	848	0.350235849056604	0.0368225072403806	0.0825589410009548	FALSE	FALSE
WDOU_C-B3_42	0.942761211927412	494705	0.7058	80	93	0.032258064516129	0.897966532331243	0.0794235812578768	FALSE	FALSE
WDOU_C-B3_43	0.987254936963956	1114843	0.857	1848	7713	0.0757163230908855	0.22808490720385	0.222800238800394	FALSE	TRUE
WDOU_C-B3_44	0.977713611223871	1282519	0.8826	2626	9208	0.0670069504778454	0.128839339332456	0.316619154116053	FALSE	TRUE
WDOU_C-B3_45	0.99130278653605	410026	0.8583	262	823	0.377885783718104	0.824924060005714	0.135763091124092	FALSE	FALSE
WDOU_C-B3_46	0.959309254474288	950362	0.8267	229	7092	0.00902425267907501	0.256419566904347	0.11551409976241	FALSE	FALSE
WDOU_C-B3_47	0.848977855343939	319243	0.8131	87	135	0	0.928948521910481	0.0727917912293047	FALSE	FALSE
WDOU_C-B3_48	0.981492616684538	1258201	0.8451	957	7199	0.751215446589804	0.182972036783563	0.165709254032339	FALSE	FALSE
WDOU_C-B3_49	0.981255089581721	1071855	0.8776	3777	12645	0.0759193357058126	0.0820263096858329	0.322657143266147	FALSE	TRUE
WDOU_C-B3_50	0.970654478007419	453735	0.7714	230	332	0.237951807228916	0.546654823778409	0.0664126655715932	FALSE	FALSE
WDOU_C-B3_51	0.986505961226042	528461	0.83	2860	6773	0.0512328362616271	0.0330248405465628	0.307930006179549	FALSE	TRUE
WDOU_C-B3_52	0.987034524180273	2063963	0.8811	3682	18010	0.0318156579677957	0.0582385709158114	0.325382177651378	FALSE	TRUE
WDOU_C-B3_53	0.961818342678301	388144	0.8204	710	1228	0.330618892508143	0.142025614946587	0.0942733893868324	FALSE	FALSE
WDOU_C-B3_54	0.964031794021554	110084	0.8044	922	1158	0.0967184801381693	0.0182991202346041	0.124262542773143	FALSE	FALSE
WDOU_C-B3_55	0.954882452825676	1072291	0.8979	2776	10793	0.0439173538404521	0.17295766647014	0.312201469078481	FALSE	TRUE
WDOU_C-B3_56	0.968474581904598	389895	0.8445	95	113	0.0442477876106195	0.919031061518061	0.0798589788965685	FALSE	FALSE
WDOU_C-B3_57	0.984591693559383	2376878	0.8882	4961	30122	0.0150056437155567	0.0866395369223188	0.367947228874007	FALSE	TRUE
WDOU_C-B3_58	0.992598861937208	4055180	0.9124	5720	47835	0.0261733040660604	0.0660001016185134	0.388699079853519	FALSE	TRUE
WDOU_C-B3_59	0.993275540646352	3693672	0.9067	5921	52587	0.0142620799817445	0.0452603088306118	0.388835406529338	FALSE	TRUE
WDOU_C-B3_60	0.95386586928663	77785	0.7999	1149	1803	0.0526899611758181	0.0354811715481172	0.191384075071546	FALSE	FALSE
WDOU_C-B3_61	0.976936063129773	1679201	0.8648	3234	11480	0.0444250871080139	0.0512143532092931	0.315401884753921	FALSE	TRUE
WDOU_C-B3_62	0.987690363633389	2698965	0.9045	5542	44865	0.0225565585645826	0.0765463483295834	0.366050176919887	FALSE	TRUE
WDOU_C-B3_63	0.935126035200948	253467	0.8046	627	1608	0.54726368159204	0.127852444372259	0.100000119630908	FALSE	FALSE
WDOU_C-B3_64	0.964338100476714	383030	0.834	100	111	0.0630630630630631	0.934330550038125	0.0885380274289121	FALSE	FALSE
WDOU_C-B3_65	0.991127564095615	2663517	0.8876	4026	21915	0.049783253479352	0.0835879590644938	0.335436316080851	FALSE	TRUE
WDOU_C-B3_66	0.99070364584139	513309	0.7801	110	1753	0.868225898459783	0.698551928030083	0.0864548938572928	FALSE	FALSE
WDOU_C-B3_67	0.964618134746964	142254	0.7959	1163	2171	0.123445416858591	0.0317787218322867	0.173589585168313	FALSE	FALSE
WDOU_C-B3_68	0.946933330993146	378857	0.7736	255	648	0.322530864197531	0.607340688233936	0.124023206751865	FALSE	FALSE
WDOU_C-B3_69	0.992190735913952	3392016	0.8939	5511	47851	0.0310965288081754	0.0599892107584152	0.360630917655188	FALSE	TRUE
WDOU_C-B3_70	0.787549517521585	350571	0.7487	71	118	0.220338983050847	0.913106381029454	0.0734337777325819	FALSE	FALSE
WDOU_C-B3_71	0.9328130646389	690427	0.7815	589	3090	0.329126213592233	0.576275261437971	0.173146148663469	FALSE	FALSE
WDOU_C-B3_72	0.984756322565891	2406412	0.8977	4405	20510	0.0273037542662116	0.0479944539869116	0.361709759265252	FALSE	TRUE
WDOU_C-B3_73	0.983902770501487	2762398	0.8705	6671	57240	0.159154437456324	0.0288596688713515	0.379347867733239	FALSE	FALSE
WDOU_C-B3_74	0.985117512586475	1316749	0.8636	2983	11189	0.0552328179461972	0.145218527354759	0.324639272023596	FALSE	TRUE
WDOU_C-B3_75	0.97059190549478	103517	0.7938	1575	3257	0.262818544673012	0.0290809850215791	0.214285123110682	FALSE	FALSE
WDOU_C-B3_76	0.992965983659902	3742420	0.8944	6429	55656	0.0959465286761535	0.0392275547748116	0.368905492778363	FALSE	TRUE
WDOU_C-B3_77	0.992428328192694	3189804	0.8835	4286	32777	0.0371602038014461	0.0837788214504381	0.352888812008713	FALSE	TRUE
WDOU_C-B3_78	0.961299718243132	1288653	0.8852	3501	11932	0.0413174656386188	0.0633414846797843	0.333448184461239	FALSE	TRUE
WDOU_C-B3_79	0.955449468684897	2380988	0.8913	4470	26446	0.0284353021250851	0.0699307425933051	0.360826449174098	FALSE	TRUE
WDOU_C-B3_80	0.989530070463324	3640303	0.901	5338	43569	0.0461566710275655	0.0592195134579328	0.371037708293618	FALSE	TRUE
WDOU_C-B3_81	0.982523996251321	1522428	0.8662	2880	15040	0.0628989361702128	0.0906664385590569	0.267579217458008	FALSE	TRUE
WDOU_C-B3_82	0.988743430303116	2321652	0.8913	4309	23939	0.0246877480262333	0.0983886490569088	0.361784177207687	FALSE	TRUE
WDOU_C-B3_83	0.983577595859564	1368016	0.8455	1865	4429	0.122601038609167	0.0898591446341513	0.228098017469528	FALSE	TRUE
WDOU_C-B3_84	0.9823117630905	1596454	0.899	4142	17914	0.02952997655465	0.0904824360984018	0.367168807384319	FALSE	TRUE
WDOU_C-B3_85	0.984716548691883	286686	0.8162	100	162	0.0555555555555556	0.781359745155114	0.075741162145448	FALSE	FALSE
WDOU_C-B3_86	0.888638801346746	483779	0.7592	567	3209	0.391399189778747	0.445751133850175	0.190936052847519	FALSE	FALSE
WDOU_C-B3_87	0.927683900993507	2425265	0.881	3967	28440	0.0413853727144866	0.106963121511628	0.355580648080761	FALSE	TRUE
WDOU_C-B3_88	0.946880172648606	200493	0.7882	901	2052	0.45224171539961	0.0456791182116213	0.142081011115561	FALSE	FALSE
WDOU_C-B3_89	0.99120322095506	2615424	0.8969	4415	23042	0.0253450221334954	0.0643233672335457	0.363322103975708	FALSE	TRUE
WDOU_C-B3_90	0.958909783779306	63293	0.8236	803	1132	0.0309187279151943	0.023471637602726	0.136674973735679	FALSE	FALSE
WDOU_C-B3_91	0.938705588305957	1964034	0.8753	4494	29038	0.153626282801846	0.0571486586139122	0.340258952887745	FALSE	FALSE
WDOU_C-B3_92	0.883475579988793	432916	0.7447	141	167	0.0119760479041916	0.848637353123453	0.0960564184987736	FALSE	FALSE
WDOU_C-B3_93	0.98513356487643	1052290	0.8773	3068	10969	0.0578904184520011	0.0973839726564639	0.294415236190906	FALSE	TRUE
WDOU_C-B3_94	0.90696577079606	50656	0.7831	573	878	0.162870159453303	0.032774811268643	0.127868738477288	FALSE	FALSE
WDOU_C-B3_95	0.991879586406678	2615032	0.8833	4122	41201	0.0367709521613553	0.092192898430157	0.341855542513133	FALSE	TRUE
WDOU_C-B3_96	0.974813892668226	3784466	0.9048	5178	60582	0.0254200917764352	0.0602051911205602	0.3663299097711	FALSE	TRUE
WDOU_C-B4_01	0.946680542715905	226027	0.817	394	447	0.00447427293064877	0.0715073107677845	0.0497278737994376	FALSE	FALSE
WDOU_C-B4_02	0.99181511711058	1246783	0.8665	3449	11206	0.0335534535070498	0.0813528196641742	0.340510485030731	FALSE	TRUE
WDOU_C-B4_03	0.984202043926938	359091	0.7291	210	809	0.358467243510507	0.768618250604974	0.111066261651721	FALSE	FALSE
WDOU_C-B4_04	0.965934701749552	826767	0.8318	1933	4973	0.113010255379047	0.0270713363837244	0.229743429107785	FALSE	TRUE
