p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
ZMYND8	9.1609498812957e-09	0.382990911716607	1	0.991	0.00022349053330409	Erythrocyte	ZMYND8
CTD-2530H12.4	9.47092823392817e-09	0.317788981276474	0.982	0.982	0.000231052765194912	Erythrocyte	CTD-2530H12.4
SPO11	1.37462861125895e-08	0.0868310466284573	0.893	0.694	0.000335354396002733	Erythrocyte	SPO11
ASB16-AS1	1.58222805332601e-08	0.211400959529128	0.982	0.977	0.000386000355889413	Erythrocyte	ASB16-AS1
NUDT2	1.67126270232374e-08	0.208589881938263	0.982	0.977	0.000407721248858899	Erythrocyte	NUDT2
FAM46C	2.55853652947155e-08	0.452565600046019	1	0.922	0.000624180571729879	Erythrocyte	FAM46C
MAP6	2.68049146989065e-08	0.344122067034955	0.964	0.973	0.000653932698994522	Erythrocyte	MAP6
HBA1	2.76879171895403e-08	0.231045965952585	0.786	0.534	0.000675474427756025	Erythrocyte	HBA1
ERAL1	2.94800315662084e-08	0.312346051569062	0.768	0.521	0.00071919485008922	Erythrocyte	ERAL1
MARK3	3.90374061479149e-08	0.375601993649675	0.982	1	0.000952356560384533	Erythrocyte	MARK3
RP5-882C2.2	4.57264450240793e-08	0.171353288965896	0.929	0.84	0.00111554235280744	Erythrocyte	RP5-882C2.2
FAM117A	5.14580268621939e-08	0.302709703866313	1	1	0.00125537002333008	Erythrocyte	FAM117A
RMDN3	5.30695624619726e-08	0.235430923586073	0.946	0.9	0.00129468504582228	Erythrocyte	RMDN3
EMC9	6.55591954682977e-08	0.134991145403055	1	0.968	0.00159938213264459	Erythrocyte	EMC9
PEX5	7.79553005941317e-08	0.242668164555332	0.571	0.251	0.00190179751329444	Erythrocyte	PEX5
CDC27	7.83333310570867e-08	0.248741525210154	1	0.968	0.00191101994446869	Erythrocyte	CDC27
MTMR4	7.95853880053252e-08	0.157431505166404	0.946	0.995	0.00194156512577791	Erythrocyte	MTMR4
POLR3K	9.22388478969952e-08	0.143274384632869	0.946	0.936	0.0022502589332951	Erythrocyte	POLR3K
ATG14	1.19308925014612e-07	0.368374578772099	0.893	0.799	0.00291066053465647	Erythrocyte	ATG14
RHBDF1	1.34388352500361e-07	0.335961121294258	0.929	0.858	0.0032785382475988	Erythrocyte	RHBDF1
C1RL-AS1	1.50599406591341e-07	0.195450227820518	0.643	0.333	0.00367402312320235	Erythrocyte	C1RL-AS1
AP2A1	1.77771882062766e-07	0.224981863177312	0.982	0.995	0.00433692283480324	Erythrocyte	AP2A1
RP11-537H15.3	1.86848896339311e-07	0.0947165795467795	0.786	0.498	0.00455836567509382	Erythrocyte	RP11-537H15.3
RP4-813D12.3	2.15304751335374e-07	0.212519868906344	0.857	0.749	0.00525257471357779	Erythrocyte	RP4-813D12.3
EIF5	2.16602552903531e-07	0.404513953288468	0.964	0.986	0.00528423588063453	Erythrocyte	EIF5
BCL2L2-PABPN1	2.26677394976252e-07	0.12342952161313	0.982	0.986	0.00553002172784065	Erythrocyte	BCL2L2-PABPN1
