p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
Peak-38984-2	5.57929212428515e-62	0.179400245648706	0.756	0.236	1.86132996275126e-56	Endo-FLT1	Peak-38984-2
Peak-27455-1	6.69355412353525e-62	0.180149834041147	0.833	0.323	2.23306336536909e-56	Endo-FLT1	Peak-27455-1
Peak-23471-1	7.52609291829848e-62	0.144787583945382	0.756	0.229	2.51080996284523e-56	Endo-FLT1	Peak-23471-1
Peak-21271-2	7.70020585411751e-62	0.215449008789004	0.852	0.373	2.56889647581556e-56	Endo-FLT1	Peak-21271-2
Peak-26702-3	7.90977754983842e-62	0.149676189873393	0.789	0.257	2.6388125275118e-56	Endo-FLT1	Peak-26702-3
Peak-19339-1	8.1193544461811e-62	0.158596161785249	0.789	0.272	2.70873031420826e-56	Endo-FLT1	Peak-19339-1
Peak-31496-1	8.30964347120203e-62	0.131743181266899	0.679	0.156	2.77221339700159e-56	Endo-FLT1	Peak-31496-1
Peak-27637-1	9.25271564619812e-62	0.152463993922351	0.751	0.226	3.08683547759074e-56	Endo-FLT1	Peak-27637-1
Peak-35953-4	1.18098928659506e-61	0.182956603940851	0.737	0.224	3.93994559858125e-56	Endo-FLT1	Peak-35953-4
Peak-36298-1	1.22325401879136e-61	0.16701313965197	0.761	0.233	4.0809466622506e-56	Endo-FLT1	Peak-36298-1
Peak-46073-4	1.29018186553621e-61	0.140554846217003	0.689	0.171	4.30422732888996e-56	Endo-FLT1	Peak-46073-4
Peak-186-1	1.33353100260658e-61	0.0950359955521926	0.589	0.106	4.44884611903592e-56	Endo-FLT1	Peak-186-1
Peak-46345-3	1.73676099498057e-61	0.119273240862898	0.66	0.144	5.79407782579448e-56	Endo-FLT1	Peak-46345-3
Peak-19013-3	1.78146482607185e-61	0.092150171439938	0.598	0.105	5.94321606485134e-56	Endo-FLT1	Peak-19013-3
Peak-34517-1	1.8963117567624e-61	0.142614221519921	0.694	0.184	6.32636150420531e-56	Endo-FLT1	Peak-34517-1
Peak-22859-2	2.4892140670673e-61	0.140725735748498	0.746	0.225	8.30436661770591e-56	Endo-FLT1	Peak-22859-2
Peak-16447-4	2.60714241566954e-61	0.181842368030821	0.895	0.413	8.69779209861178e-56	Endo-FLT1	Peak-16447-4
Peak-22625-2	2.74278706536665e-61	0.188526801809264	0.861	0.368	9.15032164025231e-56	Endo-FLT1	Peak-22625-2
Peak-33588-2	2.86724166700752e-61	0.174230952434193	0.785	0.259	9.56551961497047e-56	Endo-FLT1	Peak-33588-2
Peak-33121-2	2.94406853863339e-61	0.144603235507559	0.699	0.184	9.8218248144764e-56	Endo-FLT1	Peak-33121-2
Peak-53541-2	3.09244423771639e-61	0.152442240579132	0.679	0.169	1.03168269192152e-55	Endo-FLT1	Peak-53541-2
Peak-31870-1	4.06186273384045e-61	0.123134713958369	0.665	0.156	1.35509427408745e-55	Endo-FLT1	Peak-31870-1
Peak-33223-4	4.87408306446527e-61	0.154856632257973	0.689	0.182	1.62606234746852e-55	Endo-FLT1	Peak-33223-4
Peak-30787-1	6.24125572321139e-61	0.148166980669293	0.703	0.206	2.08217028684345e-55	Endo-FLT1	Peak-30787-1
Peak-44180-1	6.69247308914771e-61	0.132649613106152	0.66	0.157	2.23270271716292e-55	Endo-FLT1	Peak-44180-1
Peak-39840-1	8.1656220464782e-61	0.152456531750765	0.699	0.189	2.72416583341378e-55	Endo-FLT1	Peak-39840-1
Peak-21654-7	9.43081173919388e-61	0.150744366059294	0.737	0.216	3.14625082755943e-55	Endo-FLT1	Peak-21654-7
Peak-28410-1	9.63412305802907e-61	0.122823605197399	0.718	0.187	3.21407832988131e-55	Endo-FLT1	Peak-28410-1
Peak-27293-1	1.00602259963364e-60	0.181904976704864	0.794	0.28	3.35623223554176e-55	Endo-FLT1	Peak-27293-1
Peak-33632-2	1.03903509936145e-60	0.113073821476935	0.656	0.148	3.46636655638372e-55	Endo-FLT1	Peak-33632-2
Peak-16377-5	1.1138293764585e-60	0.169353897076624	0.775	0.274	3.71589073597827e-55	Endo-FLT1	Peak-16377-5
Peak-3125-2	1.15170451991092e-60	0.164642104534732	0.641	0.154	3.84224751705562e-55	Endo-FLT1	Peak-3125-2
Peak-12242-1	1.48610738576336e-60	0.126563246535636	0.756	0.226	4.95786229394059e-55	Endo-FLT1	Peak-12242-1
