p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
Peak-32061-1	6.38313271511815e-28	0.136139748402247	0.617	0.257	2.12950243762143e-22	Fibro-ITM2A	Peak-32061-1
Peak-11957-2	6.88699288958528e-28	0.142934511104704	0.705	0.323	2.2975972458661e-22	Fibro-ITM2A	Peak-11957-2
Peak-10680-2	6.90648010927328e-28	0.173911174098013	0.776	0.45	2.3040984551751e-22	Fibro-ITM2A	Peak-10680-2
Peak-134728-1	7.21854727405051e-28	0.057029805417416	0.328	0.067	2.40820843028509e-22	Fibro-ITM2A	Peak-134728-1
Peak-6245-2	7.25947798582205e-28	0.205336996770306	0.907	0.615	2.42186348876204e-22	Fibro-ITM2A	Peak-6245-2
Peak-10739-4	7.4577054771095e-28	0.160299459440441	0.71	0.343	2.48799495504041e-22	Fibro-ITM2A	Peak-10739-4
Peak-71324-1	7.86622913263564e-28	0.102390087333838	0.492	0.157	2.62428416585511e-22	Fibro-ITM2A	Peak-71324-1
Peak-13307-2	8.32458786299785e-28	0.126084875113135	0.667	0.289	2.77719905532616e-22	Fibro-ITM2A	Peak-13307-2
Peak-24436-4	8.53313939666261e-28	0.116861399758138	0.601	0.239	2.8467747666782e-22	Fibro-ITM2A	Peak-24436-4
Peak-24623-1	9.49722923438638e-28	0.136360971404035	0.568	0.221	3.16840863380058e-22	Fibro-ITM2A	Peak-24623-1
Peak-14945-2	9.65160302524693e-28	0.178786738940811	0.792	0.466	3.21990989166473e-22	Fibro-ITM2A	Peak-14945-2
Peak-18347-3	1.04927295381062e-27	0.128784698038372	0.65	0.283	3.50052147212575e-22	Fibro-ITM2A	Peak-18347-3
Peak-16460-1	1.07606997224779e-27	0.164288204829152	0.732	0.375	3.58992007721476e-22	Fibro-ITM2A	Peak-16460-1
Peak-22053-1	1.16539869396433e-27	0.119445971972056	0.645	0.262	3.88793319888217e-22	Fibro-ITM2A	Peak-22053-1
Peak-23831-2	1.40176803129134e-27	0.133354546771883	0.612	0.257	4.67649439991231e-22	Fibro-ITM2A	Peak-23831-2
Peak-7335-2	1.82846737017551e-27	0.153856124124506	0.792	0.423	6.10002313233731e-22	Fibro-ITM2A	Peak-7335-2
Peak-38262-1	1.9219301152125e-27	0.13020199411533	0.563	0.209	6.41182793456502e-22	Fibro-ITM2A	Peak-38262-1
Peak-58589-1	2.09419849824404e-27	0.0704318826760696	0.415	0.11	6.98653937793189e-22	Fibro-ITM2A	Peak-58589-1
Peak-18131-7	2.2040583847386e-27	0.135230751058856	0.639	0.282	7.35304733966183e-22	Fibro-ITM2A	Peak-18131-7
Peak-8491-2	2.26933013184622e-27	0.110184753551889	0.612	0.251	7.57080302605745e-22	Fibro-ITM2A	Peak-8491-2
Peak-12246-1	2.49059005980957e-27	0.119145888095011	0.617	0.253	8.3089571221331e-22	Fibro-ITM2A	Peak-12246-1
Peak-20932-1	2.50661762558017e-27	0.138663959909965	0.639	0.281	8.36242732540303e-22	Fibro-ITM2A	Peak-20932-1
Peak-23659-1	2.78728474528155e-27	0.127575521526211	0.667	0.282	9.29877213012358e-22	Fibro-ITM2A	Peak-23659-1
Peak-27437-1	2.81130194293611e-27	0.106312235473201	0.519	0.178	9.37889686390688e-22	Fibro-ITM2A	Peak-27437-1
Peak-34020-1	4.54682419050147e-27	0.156081194170595	0.628	0.274	1.51688420548996e-21	Fibro-ITM2A	Peak-34020-1
Peak-45258-2	4.77398338788205e-27	0.0656068473744735	0.366	0.085	1.59266769396488e-21	Fibro-ITM2A	Peak-45258-2
Peak-19561-2	5.03851457582351e-27	0.100830740469118	0.596	0.221	1.68091900169878e-21	Fibro-ITM2A	Peak-19561-2
Peak-11303-7	6.13010476562132e-27	0.150511699927964	0.683	0.322	2.04508877127799e-21	Fibro-ITM2A	Peak-11303-7
Peak-19798-1	6.6442973273242e-27	0.124326746044961	0.689	0.311	2.21663060855793e-21	Fibro-ITM2A	Peak-19798-1
Peak-10866-2	7.21796418007585e-27	0.151628154900012	0.82	0.443	2.40801390197183e-21	Fibro-ITM2A	Peak-10866-2
Peak-6613-2	7.40728101859921e-27	0.182873065414842	0.814	0.502	2.47117264973896e-21	Fibro-ITM2A	Peak-6613-2
Peak-69458-1	7.87755872490469e-27	0.0987960562910283	0.454	0.14	2.62806387645035e-21	Fibro-ITM2A	Peak-69458-1
Peak-12210-2	8.17984740862698e-27	0.104867560025888	0.672	0.294	2.72891161338168e-21	Fibro-ITM2A	Peak-12210-2
Peak-81331-1	8.41067934974164e-27	0.0893088427668077	0.475	0.146	2.80592038058471e-21	Fibro-ITM2A	Peak-81331-1
Peak-26361-1	9.28412297104482e-27	0.122652298512356	0.574	0.219	3.09731340086215e-21	Fibro-ITM2A	Peak-26361-1
Peak-7903-5	9.98409402628725e-27	0.135782687815604	0.661	0.303	3.33083354448579e-21	Fibro-ITM2A	Peak-7903-5
Peak-3639-35	1.03468165502759e-26	0.102326583670741	0.71	0.304	3.45184285660373e-21	Fibro-ITM2A	Peak-3639-35
Peak-19990-1	1.24052267419901e-26	0.12309505878555	0.612	0.249	4.13855731430227e-21	Fibro-ITM2A	Peak-19990-1
Peak-21364-1	1.29584303624228e-26	0.130774226497378	0.617	0.257	4.32311378692933e-21	Fibro-ITM2A	Peak-21364-1
Peak-16647-3	1.30258734823535e-26	0.138832913064793	0.699	0.34	4.34561375594188e-21	Fibro-ITM2A	Peak-16647-3
Peak-35630-1	1.46313918627689e-26	0.110989758818048	0.53	0.189	4.88123716490579e-21	Fibro-ITM2A	Peak-35630-1
Peak-17661-2	1.51033372815182e-26	0.171401782689482	0.716	0.381	5.03868476383642e-21	Fibro-ITM2A	Peak-17661-2
Peak-17350-2	1.59782762952204e-26	0.154187071368905	0.672	0.317	5.33057666795365e-21	Fibro-ITM2A	Peak-17350-2
Peak-11469-2	1.83468997466022e-26	0.124258442065922	0.765	0.389	6.12078261206294e-21	Fibro-ITM2A	Peak-11469-2
Peak-48504-1	2.0808997051928e-26	0.0997114033949468	0.475	0.153	6.94217274248189e-21	Fibro-ITM2A	Peak-48504-1
Peak-16741-2	2.12914378133603e-26	0.136770498264417	0.667	0.302	7.10312173466637e-21	Fibro-ITM2A	Peak-16741-2
Peak-17677-2	3.08935236234974e-26	0.14514255003706	0.694	0.335	1.03065119901294e-20	Fibro-ITM2A	Peak-17677-2
Peak-11841-2	3.2133338373541e-26	0.129387343292076	0.787	0.393	1.07201315481505e-20	Fibro-ITM2A	Peak-11841-2
Peak-19031-2	3.46437878035705e-26	0.109270977193463	0.557	0.209	1.15576526243004e-20	Fibro-ITM2A	Peak-19031-2
Peak-23110-2	3.80851357769271e-26	0.112278042502813	0.525	0.188	1.27057344870838e-20	Fibro-ITM2A	Peak-23110-2
Peak-8696-4	3.96185758223097e-26	0.159420924448284	0.71	0.367	1.3217311554384e-20	Fibro-ITM2A	Peak-8696-4
Peak-13857-3	3.98063615474642e-26	0.147517305075654	0.765	0.409	1.32799595012957e-20	Fibro-ITM2A	Peak-13857-3
Peak-30027-2	4.01464603344835e-26	0.122093297815159	0.601	0.254	1.33934212180284e-20	Fibro-ITM2A	Peak-30027-2
Peak-5938-6	4.07762983691833e-26	0.176563465536537	0.852	0.539	1.36035440041367e-20	Fibro-ITM2A	Peak-5938-6
Peak-28404-3	4.16474418925163e-26	0.112808532866728	0.503	0.178	1.38941696795299e-20	Fibro-ITM2A	Peak-28404-3
Peak-56768-2	4.17024993934218e-26	0.105039551405223	0.503	0.169	1.3912537632637e-20	Fibro-ITM2A	Peak-56768-2
Peak-8696-10	4.59993788619249e-26	0.0978163440764173	0.579	0.224	1.53460367796422e-20	Fibro-ITM2A	Peak-8696-10
Peak-46598-1	5.16162915079099e-26	0.142048979295293	0.541	0.207	1.72199174751199e-20	Fibro-ITM2A	Peak-46598-1
Peak-7977-4	5.28756740896655e-26	0.175191408824391	0.814	0.489	1.76400651357497e-20	Fibro-ITM2A	Peak-7977-4
Peak-27609-1	5.5458659330319e-26	0.110281056306118	0.579	0.228	1.8501785173825e-20	Fibro-ITM2A	Peak-27609-1
Peak-16857-1	5.92698397116279e-26	0.132799609438941	0.667	0.312	1.9773248305555e-20	Fibro-ITM2A	Peak-16857-1
Peak-41115-3	6.03013590184296e-26	0.121039952667518	0.514	0.183	2.01173775875744e-20	Fibro-ITM2A	Peak-41115-3
Peak-25074-2	7.2689097670739e-26	0.159374199552656	0.683	0.336	2.42501006303259e-20	Fibro-ITM2A	Peak-25074-2
