p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
Peak-28283-1	1.24498040867189e-18	0.212512957986777	0.607	0.076	4.15342894058665e-13	Endo	Peak-28283-1
Peak-38135-1	1.28207714645771e-18	0.0867195492073306	0.429	0.025	4.27718885138344e-13	Endo	Peak-38135-1
Peak-20064-1	1.3176267228469e-18	0.270690966702941	0.857	0.18	4.39578721515846e-13	Endo	Peak-20064-1
Peak-55427-1	1.46107591748293e-18	0.121908552235226	0.429	0.025	4.87435381135149e-13	Endo	Peak-55427-1
Peak-75215-1	1.56019480845987e-18	0.110063411313874	0.464	0.032	5.20502830829529e-13	Endo	Peak-75215-1
Peak-40172-1	1.69789688872028e-18	0.187394437412708	0.536	0.051	5.66442172633528e-13	Endo	Peak-40172-1
Peak-57279-1	1.7386308230569e-18	0.117724179687927	0.429	0.025	5.80031583403306e-13	Endo	Peak-57279-1
Peak-77253-1	1.76383967102156e-18	0.103407752111037	0.393	0.019	5.88441608008187e-13	Endo	Peak-77253-1
Peak-41471-1	1.98002506343808e-18	0.0981576577308012	0.5	0.038	6.60564081513832e-13	Endo	Peak-41471-1
Peak-36419-2	2.22012874963484e-18	0.116271126155887	0.464	0.035	7.40666032680679e-13	Endo	Peak-36419-2
Peak-39489-2	2.40873262256201e-18	0.115497078054985	0.607	0.07	8.03586925143404e-13	Endo	Peak-39489-2
Peak-37055-3	2.47864418031961e-18	0.190102941966068	0.607	0.076	8.26910399573148e-13	Endo	Peak-37055-3
Peak-32543-1	2.62220276434033e-18	0.161259975457626	0.607	0.073	8.74803553022635e-13	Endo	Peak-32543-1
Peak-61300-2	2.68913472211601e-18	0.152928701067676	0.536	0.051	8.97132991184011e-13	Endo	Peak-61300-2
Peak-37820-2	2.95868765691597e-18	0.18032395361181	0.643	0.089	9.87059623974365e-13	Endo	Peak-37820-2
Peak-27455-1	3.27623869206334e-18	0.17904737145403	0.786	0.136	1.09299909501402e-12	Endo	Peak-27455-1
Peak-46718-2	4.34203178640514e-18	0.188710310231627	0.643	0.089	1.44856259238976e-12	Endo	Peak-46718-2
Peak-31970-7	4.60345410690195e-18	0.0939758246039274	0.5	0.041	1.53577673841999e-12	Endo	Peak-31970-7
Peak-43782-2	4.69355202994723e-18	0.0564936422376942	0.393	0.019	1.56583466691881e-12	Endo	Peak-43782-2
Peak-33295-1	4.90936901703283e-18	0.159107510909239	0.607	0.073	1.63783423524839e-12	Endo	Peak-33295-1
Peak-58822-1	5.03096114316126e-18	0.149617913507689	0.571	0.06	1.6783990708146e-12	Endo	Peak-58822-1
Peak-41886-1	5.33314333994427e-18	0.118353697692531	0.429	0.028	1.77921128221217e-12	Endo	Peak-41886-1
Peak-47735-2	6.0135076563035e-18	0.114080305664597	0.5	0.044	2.00619034325003e-12	Endo	Peak-47735-2
Peak-38847-1	6.04596230070385e-18	0.129696855856479	0.429	0.028	2.01701766698701e-12	Endo	Peak-38847-1
Peak-34689-3	6.70485035937258e-18	0.149702030338508	0.607	0.073	2.23683194779173e-12	Endo	Peak-34689-3
Peak-26685-1	6.8096540323161e-18	0.207272087038311	0.643	0.095	2.2717959203371e-12	Endo	Peak-26685-1
Peak-43767-1	7.45901739340243e-18	0.0662013256614137	0.321	0.009	2.48843262868256e-12	Endo	Peak-43767-1
Peak-5932-9	7.84157433196089e-18	0.22515665607633	0.821	0.177	2.6160589791828e-12	Endo	Peak-5932-9
Peak-14087-5	8.15747357790887e-18	0.125926360009767	0.536	0.054	2.72144739022049e-12	Endo	Peak-14087-5
Peak-95039-1	8.63103591973514e-18	0.0952320908937318	0.393	0.022	2.87943441732652e-12	Endo	Peak-95039-1
Peak-83079-1	9.64796506050634e-18	0.170836376174091	0.571	0.063	3.21869621569576e-12	Endo	Peak-83079-1
Peak-34364-1	1.13268974763782e-17	0.170043758513836	0.607	0.079	3.77881157468445e-12	Endo	Peak-34364-1
