p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
Peak-36608-1	1.01906077581722e-12	0.111070462137085	0.695	0.355	3.39972941663487e-07	B-CD83	Peak-36608-1
Peak-67164-1	1.02270831700035e-12	0.0999013780432526	0.626	0.295	3.41189812467755e-07	B-CD83	Peak-67164-1
Peak-43993-1	1.02684798822338e-12	0.110347510595445	0.641	0.309	3.42570864743153e-07	B-CD83	Peak-43993-1
Peak-68803-1	1.02730921540309e-12	0.08937822850358	0.588	0.235	3.42724736587487e-07	B-CD83	Peak-68803-1
Peak-35261-3	1.02813231358966e-12	0.117817814417288	0.733	0.359	3.42999333665902e-07	B-CD83	Peak-35261-3
Peak-83705-1	1.04164297651764e-12	0.116314219979895	0.58	0.24	3.47506679967955e-07	B-CD83	Peak-83705-1
Peak-101074-1	1.04332056297524e-12	0.0787834693726479	0.534	0.184	3.48066346296422e-07	B-CD83	Peak-101074-1
Peak-24121-11	1.06379160427746e-12	0.0798275579819158	0.649	0.286	3.54895772269422e-07	B-CD83	Peak-24121-11
Peak-40382-1	1.0909785026065e-12	0.0949354797877644	0.672	0.323	3.63965702168566e-07	B-CD83	Peak-40382-1
Peak-25704-1	1.09790456689796e-12	0.158797697657144	0.74	0.429	3.66276334181096e-07	B-CD83	Peak-25704-1
Peak-94894-3	1.10813743621846e-12	0.130644945926342	0.527	0.194	3.69690162646586e-07	B-CD83	Peak-94894-3
Peak-3368-1	1.10881730664275e-12	0.111058243663924	0.595	0.281	3.69916976938315e-07	B-CD83	Peak-3368-1
Peak-81722-1	1.11107264479702e-12	0.0784867680048726	0.527	0.18	3.70669389321312e-07	B-CD83	Peak-81722-1
Peak-45374-1	1.12196715176767e-12	0.122120209258358	0.786	0.442	3.74303949369818e-07	B-CD83	Peak-45374-1
Peak-196646-1	1.13216182657997e-12	0.0615998432272771	0.397	0.083	3.7770503561265e-07	B-CD83	Peak-196646-1
Peak-59454-2	1.1370098936243e-12	0.10508181678339	0.557	0.203	3.79322418651577e-07	B-CD83	Peak-59454-2
Peak-23445-2	1.14020926535946e-12	0.14314405165707	0.908	0.622	3.80389773853632e-07	B-CD83	Peak-23445-2
Peak-27495-3	1.15169713352035e-12	0.0949107871983746	0.534	0.189	3.84222287502257e-07	B-CD83	Peak-27495-3
Peak-45500-1	1.15706966365243e-12	0.11740137850157	0.74	0.419	3.86014638769742e-07	B-CD83	Peak-45500-1
Peak-54354-1	1.15794828845932e-12	0.121009004113532	0.695	0.364	3.86307760306069e-07	B-CD83	Peak-54354-1
Peak-25054-1	1.16736947617967e-12	0.148561834826911	0.885	0.567	3.89450800426203e-07	B-CD83	Peak-25054-1
Peak-50034-1	1.17673932126423e-12	0.136797483609675	0.679	0.355	3.92576711924244e-07	B-CD83	Peak-50034-1
Peak-8973-5	1.18130433312453e-12	0.0751119265152635	0.664	0.318	3.94099663791007e-07	B-CD83	Peak-8973-5
Peak-80544-1	1.18561050114654e-12	0.0867496357176571	0.511	0.175	3.95536261729502e-07	B-CD83	Peak-80544-1
Peak-133589-1	1.20839478319359e-12	0.084922712859861	0.489	0.152	4.03137417200345e-07	B-CD83	Peak-133589-1
Peak-122613-1	1.21106544771165e-12	0.0855112469978655	0.496	0.152	4.04028388272874e-07	B-CD83	Peak-122613-1
Peak-24347-1	1.21110428903389e-12	0.181687004090183	0.947	0.765	4.04041346281753e-07	B-CD83	Peak-24347-1
Peak-16232-4	1.21384289882846e-12	0.137858793655948	0.756	0.47	4.04954984849756e-07	B-CD83	Peak-16232-4
Peak-41641-1	1.21435448674704e-12	0.114644313777633	0.771	0.396	4.05125657741629e-07	B-CD83	Peak-41641-1
Peak-54708-1	1.21797883817353e-12	0.107993842122182	0.626	0.272	4.06334792118422e-07	B-CD83	Peak-54708-1
Peak-34636-2	1.23638479479519e-12	0.142038097905472	0.931	0.664	4.12475276930803e-07	B-CD83	Peak-34636-2
Peak-107767-1	1.25482958602653e-12	0.0769611295573959	0.435	0.115	4.18628717512654e-07	B-CD83	Peak-107767-1
Peak-87114-1	1.26621253355683e-12	0.0669548756650441	0.55	0.189	4.22426228170027e-07	B-CD83	Peak-87114-1
Peak-134165-1	1.26866343247128e-12	0.0813717019389415	0.45	0.129	4.23243882360473e-07	B-CD83	Peak-134165-1
Peak-32969-1	1.27940329486599e-12	0.0783357985105658	0.626	0.249	4.26826850813424e-07	B-CD83	Peak-32969-1
Peak-69093-1	1.30683349767048e-12	0.0528410376524713	0.435	0.106	4.35977950491838e-07	B-CD83	Peak-69093-1
Peak-27810-1	1.32507534923986e-12	0.0845225424723472	0.481	0.143	4.42063687561305e-07	B-CD83	Peak-27810-1
Peak-42544-1	1.33291630851143e-12	0.139531747395888	0.802	0.475	4.44679541347732e-07	B-CD83	Peak-42544-1
Peak-38901-2	1.33352710410841e-12	0.0850683269099506	0.519	0.171	4.44883311310023e-07	B-CD83	Peak-38901-2
Peak-57374-1	1.33833993671874e-12	0.121062617463208	0.718	0.387	4.46488939648487e-07	B-CD83	Peak-57374-1
Peak-59134-1	1.34083519605843e-12	0.0942470596580842	0.595	0.24	4.47321393097838e-07	B-CD83	Peak-59134-1
Peak-4109-6	1.36086855731771e-12	0.114382145617619	0.687	0.336	4.54004802880992e-07	B-CD83	Peak-4109-6
Peak-105271-1	1.36092655622804e-12	0.0942317715307417	0.557	0.203	4.54024152129462e-07	B-CD83	Peak-105271-1
Peak-31860-2	1.37022652996026e-12	0.0995281486813835	0.779	0.406	4.57126753566163e-07	B-CD83	Peak-31860-2
Peak-80570-1	1.40257085716719e-12	0.085926029001827	0.527	0.18	4.67917273942975e-07	B-CD83	Peak-80570-1
Peak-118322-1	1.42440742208389e-12	0.074040311687347	0.519	0.166	4.75202257711095e-07	B-CD83	Peak-118322-1
Peak-20981-1	1.43388038579158e-12	0.141511531755506	0.748	0.484	4.78362571025472e-07	B-CD83	Peak-20981-1
Peak-55784-1	1.44510449184445e-12	0.115435641164108	0.733	0.359	4.82107089942193e-07	B-CD83	Peak-55784-1
Peak-86112-2	1.4599998514361e-12	0.114549546349906	0.656	0.3	4.87076390437002e-07	B-CD83	Peak-86112-2
Peak-135004-1	1.47944626131256e-12	0.0596427474245382	0.42	0.097	4.93563985021529e-07	B-CD83	Peak-135004-1
Peak-122332-1	1.50051197569454e-12	0.0678548108378054	0.427	0.097	5.00591802259358e-07	B-CD83	Peak-122332-1
Peak-24724-1	1.50521464917715e-12	0.0704242793880132	0.45	0.124	5.02160679970585e-07	B-CD83	Peak-24724-1
Peak-39291-2	1.54816278744968e-12	0.127766551516595	0.84	0.539	5.16488780172238e-07	B-CD83	Peak-39291-2
Peak-65400-1	1.55886440581407e-12	0.114069494992382	0.679	0.35	5.20058989881255e-07	B-CD83	Peak-65400-1
Peak-33823-2	1.60449948641227e-12	0.088358877860295	0.626	0.258	5.35283491659943e-07	B-CD83	Peak-33823-2
Peak-64155-2	1.60979164774743e-12	0.14000083754537	0.702	0.406	5.3704903077161e-07	B-CD83	Peak-64155-2
Peak-16074-1	1.62305931748597e-12	0.067817913473559	0.359	0.069	5.41475311143764e-07	B-CD83	Peak-16074-1
Peak-19834-1	1.6347839682236e-12	0.189275822386544	0.962	0.77	5.45386818774949e-07	B-CD83	Peak-19834-1
Peak-3951-5	1.63787128562698e-12	0.0895324097519815	0.458	0.134	5.4641679108316e-07	B-CD83	Peak-3951-5
Peak-53910-1	1.64148103359188e-12	0.0870512601322855	0.565	0.235	5.4762105354072e-07	B-CD83	Peak-53910-1
Peak-187750-1	1.65594398847595e-12	0.0609295051551041	0.435	0.115	5.52446097771416e-07	B-CD83	Peak-187750-1
Peak-5539-3	1.67036750873813e-12	0.103554779416642	0.656	0.309	5.57257986060161e-07	B-CD83	Peak-5539-3
Peak-15711-5	1.67652986669778e-12	0.122191560924078	0.786	0.461	5.59313834948512e-07	B-CD83	Peak-15711-5
Peak-53879-2	1.67690395282203e-12	0.091055743656972	0.611	0.258	5.59438635316767e-07	B-CD83	Peak-53879-2
Peak-113528-1	1.68630085174132e-12	0.0858980832026044	0.504	0.157	5.6257357235283e-07	B-CD83	Peak-113528-1
Peak-56397-1	1.7180517459161e-12	0.0984285467696952	0.573	0.207	5.73166115162052e-07	B-CD83	Peak-56397-1
Peak-19078-10	1.73311233603962e-12	0.151064254568988	0.924	0.645	5.78190538875521e-07	B-CD83	Peak-19078-10
Peak-32841-1	1.75258806998953e-12	0.150981323723489	0.916	0.659	5.84687916381488e-07	B-CD83	Peak-32841-1
Peak-106412-1	1.75940094420308e-12	0.0600660845205421	0.366	0.069	5.86960786599367e-07	B-CD83	Peak-106412-1
Peak-108967-1	1.80567436532303e-12	0.0952275008894677	0.466	0.138	6.02398247712877e-07	B-CD83	Peak-108967-1
Peak-91208-1	1.80852335347702e-12	0.0676561027852044	0.45	0.129	6.03348710046881e-07	B-CD83	Peak-91208-1
Peak-32915-2	1.8500424527215e-12	0.120062740722273	0.588	0.263	6.17200062822232e-07	B-CD83	Peak-32915-2
Peak-134319-1	1.87593113156266e-12	0.0554993437409122	0.405	0.092	6.25836888525147e-07	B-CD83	Peak-134319-1
Peak-42884-1	1.88024098478283e-12	0.105008440831395	0.74	0.382	6.27274715897338e-07	B-CD83	Peak-42884-1
Peak-82683-1	1.91703691839729e-12	0.109822012653157	0.534	0.203	6.39550354494194e-07	B-CD83	Peak-82683-1
Peak-101455-1	1.96914872204055e-12	0.0790067180750406	0.534	0.184	6.56935581754837e-07	B-CD83	Peak-101455-1
Peak-110391-1	1.97650763148804e-12	0.0763015337429777	0.473	0.138	6.59390616971251e-07	B-CD83	Peak-110391-1
Peak-116705-2	1.99704278499865e-12	0.0805930319958111	0.473	0.147	6.66241431674539e-07	B-CD83	Peak-116705-2
Peak-26638-4	2.00094993687818e-12	0.17045349039755	0.885	0.71	6.67544912241678e-07	B-CD83	Peak-26638-4
Peak-128737-1	2.0208463257135e-12	0.0797968721505227	0.473	0.152	6.74182626106583e-07	B-CD83	Peak-128737-1
Peak-37317-1	2.07131314406949e-12	0.129935824243896	0.771	0.479	6.910190632456e-07	B-CD83	Peak-37317-1
Peak-24751-1	2.08997269166056e-12	0.151722000857715	0.931	0.77	6.97244149555645e-07	B-CD83	Peak-24751-1
Peak-77407-1	2.09977155000702e-12	0.0994174397479123	0.611	0.263	7.00513185884043e-07	B-CD83	Peak-77407-1
Peak-16951-21	2.10544424055526e-12	0.111781600255042	0.611	0.286	7.02405674868603e-07	B-CD83	Peak-16951-21
Peak-41774-2	2.11298795959751e-12	0.133220449108171	0.809	0.53	7.04922365153163e-07	B-CD83	Peak-41774-2
Peak-20806-2	2.11459741474948e-12	0.0835666724004542	0.74	0.364	7.05459301924233e-07	B-CD83	Peak-20806-2
Peak-97972-1	2.17039429635718e-12	0.0798314795017146	0.527	0.166	7.24073922784903e-07	B-CD83	Peak-97972-1
Peak-125179-1	2.18526213357667e-12	0.0716959391019631	0.466	0.124	7.29034041431047e-07	B-CD83	Peak-125179-1
Peak-109104-1	2.20589001748482e-12	0.0938147655908367	0.565	0.217	7.3591579229318e-07	B-CD83	Peak-109104-1
Peak-108975-1	2.22346538782743e-12	0.104382431839685	0.588	0.221	7.41779181894661e-07	B-CD83	Peak-108975-1
Peak-78953-1	2.22466306096686e-12	0.105280286207491	0.656	0.313	7.42178742421399e-07	B-CD83	Peak-78953-1
Peak-159007-1	2.22851460319453e-12	0.0689867150153619	0.42	0.111	7.4346367083014e-07	B-CD83	Peak-159007-1
Peak-93607-1	2.2398807301736e-12	0.086559437193937	0.565	0.212	7.47255569916134e-07	B-CD83	Peak-93607-1
Peak-96906-1	2.28850778639015e-12	0.0930267234442275	0.427	0.12	7.63478236648762e-07	B-CD83	Peak-96906-1
Peak-92414-1	2.29728730296626e-12	0.127527299506529	0.588	0.258	7.66407206291786e-07	B-CD83	Peak-92414-1
Peak-8093-5	2.30760556942067e-12	0.135852858148387	0.748	0.452	7.69849524436706e-07	B-CD83	Peak-8093-5
Peak-67637-2	2.34746732405654e-12	0.0683986052692154	0.511	0.152	7.83147963847798e-07	B-CD83	Peak-67637-2
Peak-86480-1	2.34809331951305e-12	0.117042151442225	0.595	0.249	7.83356804696025e-07	B-CD83	Peak-86480-1
Peak-88340-1	2.41896609685234e-12	0.108514740205631	0.58	0.253	8.07000955435297e-07	B-CD83	Peak-88340-1
Peak-14814-3	2.44169549953495e-12	0.0846925195118915	0.702	0.369	8.14583802381854e-07	B-CD83	Peak-14814-3
Peak-109116-1	2.44254724465408e-12	0.0705210692803011	0.458	0.124	8.14867956478026e-07	B-CD83	Peak-109116-1
Peak-134629-1	2.50199646945117e-12	0.0598573399984904	0.366	0.069	8.34701050159482e-07	B-CD83	Peak-134629-1
Peak-75040-1	2.53555694470103e-12	0.0572813021899976	0.397	0.088	8.45897294549489e-07	B-CD83	Peak-75040-1
Peak-64558-1	2.54664518733102e-12	0.157542373247159	0.74	0.438	8.49596487526253e-07	B-CD83	Peak-64558-1
Peak-72392-1	2.58409569108176e-12	0.117989833651219	0.702	0.332	8.62090499884549e-07	B-CD83	Peak-72392-1
Peak-13509-4	2.65017911488589e-12	0.117467806531335	0.603	0.253	8.84136855233541e-07	B-CD83	Peak-13509-4
Peak-96725-1	2.67279664411208e-12	0.110362075647968	0.641	0.3	8.91682379628807e-07	B-CD83	Peak-96725-1
Peak-90688-1	2.67682235138452e-12	0.105679259857973	0.702	0.327	8.93025411934796e-07	B-CD83	Peak-90688-1
Peak-150183-1	2.71650923973806e-12	0.0556296348137847	0.412	0.097	9.06265513505972e-07	B-CD83	Peak-150183-1
Peak-29501-6	2.76040173652315e-12	0.120705389724051	0.779	0.456	9.20908664928435e-07	B-CD83	Peak-29501-6
Peak-46752-1	2.78173768289029e-12	0.127545399398231	0.748	0.396	9.2802663533976e-07	B-CD83	Peak-46752-1
Peak-28670-4	2.83080046543094e-12	0.103955848613888	0.603	0.263	9.44394666474277e-07	B-CD83	Peak-28670-4
Peak-52471-4	2.85320182256560e-12	0.0994711674512496	0.641	0.295	9.51868072833402e-07	B-CD83	Peak-52471-4
Peak-4539-4	2.93269416148581e-12	0.103215794657318	0.679	0.359	9.78387829989928e-07	B-CD83	Peak-4539-4
Peak-182610-1	2.93834181592198e-12	0.0670060257104588	0.542	0.161	9.80271966576997e-07	B-CD83	Peak-182610-1
Peak-18080-4	2.94522108837328e-12	0.0958285058798073	0.664	0.309	9.82566988176563e-07	B-CD83	Peak-18080-4
Peak-103510-1	3.06694334701513e-12	0.103347716403686	0.618	0.267	1.02317523777111e-06	B-CD83	Peak-103510-1
Peak-106333-1	3.08823773827554e-12	0.0847558140750174	0.511	0.171	1.03027934481706e-06	B-CD83	Peak-106333-1
Peak-83637-1	3.14964300462881e-12	0.0949548381831219	0.58	0.244	1.05076500134623e-06	B-CD83	Peak-83637-1
Peak-57229-1	3.15742012894926e-12	0.106362104296587	0.695	0.359	1.05335955889928e-06	B-CD83	Peak-57229-1
Peak-28310-1	3.1696353711432e-12	0.165867037088908	0.824	0.544	1.05743473470857e-06	B-CD83	Peak-28310-1
Peak-20015-2	3.17346687382238e-12	0.13535244028349	0.885	0.613	1.05871297764338e-06	B-CD83	Peak-20015-2
Peak-12998-4	3.21097649645307e-12	0.110676799460777	0.702	0.355	1.07122671288769e-06	B-CD83	Peak-12998-4
Peak-163622-1	3.2467834376916e-12	0.0502428183877043	0.389	0.083	1.08317240978204e-06	B-CD83	Peak-163622-1
Peak-91660-1	3.29876647989343e-12	0.105302701111755	0.595	0.258	1.10051468042317e-06	B-CD83	Peak-91660-1
Peak-101014-1	3.32383044168875e-12	0.0779850579508404	0.534	0.184	1.10887636897355e-06	B-CD83	Peak-101014-1
Peak-109691-1	3.32954036735903e-12	0.080971759352564	0.45	0.134	1.11078128011611e-06	B-CD83	Peak-109691-1
Peak-61918-1	3.34034031783083e-12	0.115518086061215	0.687	0.332	1.11438429479281e-06	B-CD83	Peak-61918-1
Peak-86046-1	3.38523907680567e-12	0.083219832237314	0.588	0.24	1.12936314936945e-06	B-CD83	Peak-86046-1
Peak-77648-2	3.45803752731081e-12	0.0720879548231878	0.504	0.157	1.15364973163627e-06	B-CD83	Peak-77648-2
Peak-153371-1	3.4827367329656e-12	0.0598793747563865	0.466	0.134	1.16188973243159e-06	B-CD83	Peak-153371-1
Peak-70885-1	3.49198467039027e-12	0.0698430493080823	0.504	0.157	1.16497497382758e-06	B-CD83	Peak-70885-1
Peak-35538-1	3.49849444715419e-12	0.118574668069121	0.756	0.433	1.1671467264929e-06	B-CD83	Peak-35538-1
Peak-72147-1	3.54025017001614e-12	0.100815629900015	0.58	0.24	1.18107702021977e-06	B-CD83	Peak-72147-1
Peak-112933-1	3.55662346142115e-12	0.0753233182732473	0.557	0.198	1.18653937945856e-06	B-CD83	Peak-112933-1
Peak-47263-1	3.55971819130496e-12	0.127969587099637	0.779	0.424	1.18757182467401e-06	B-CD83	Peak-47263-1
Peak-50580-2	3.60977849669781e-12	0.143527879406273	0.718	0.406	1.20427264339734e-06	B-CD83	Peak-50580-2
Peak-19284-14	3.62249717245016e-12	0.127439506377073	0.832	0.558	1.20851577168979e-06	B-CD83	Peak-19284-14
Peak-15728-5	3.64503707123027e-12	0.0668211958585153	0.412	0.106	1.21603539748141e-06	B-CD83	Peak-15728-5
Peak-143814-1	3.6576935975466e-12	0.0716978970689352	0.443	0.129	1.22025779185191e-06	B-CD83	Peak-143814-1
Peak-67576-1	3.7502538312541e-12	0.0788512362049225	0.473	0.143	1.25113718166001e-06	B-CD83	Peak-67576-1
Peak-12794-1	3.76056787016902e-12	0.0814013661445284	0.557	0.198	1.25457808943857e-06	B-CD83	Peak-12794-1
Peak-7728-8	3.86596325714791e-12	0.114767881907964	0.641	0.313	1.28973946607014e-06	B-CD83	Peak-7728-8
Peak-97690-1	3.87445753263981e-12	0.0953525554660525	0.58	0.244	1.2925732752941e-06	B-CD83	Peak-97690-1
Peak-29577-2	3.90683055975877e-12	0.142058025428362	0.847	0.539	1.30337337036336e-06	B-CD83	Peak-29577-2
Peak-18161-5	3.92318655567363e-12	0.0915186376783989	0.664	0.323	1.3088299595845e-06	B-CD83	Peak-18161-5
Peak-82216-1	3.94487269822304e-12	0.0672522790315929	0.466	0.138	1.31606476034498e-06	B-CD83	Peak-82216-1
Peak-13908-5	4.02052861069388e-12	0.113272650074717	0.672	0.346	1.34130463192803e-06	B-CD83	Peak-13908-5
Peak-55914-1	4.06425670177612e-12	0.121295331840115	0.679	0.346	1.35589293530634e-06	B-CD83	Peak-55914-1
Peak-32874-3	4.12092127024224e-12	0.132913645994264	0.924	0.673	1.37479702865059e-06	B-CD83	Peak-32874-3
Peak-46855-2	4.14840807836288e-12	0.092528550218207	0.641	0.272	1.38396701265496e-06	B-CD83	Peak-46855-2
Peak-194684-1	4.1955593719306e-12	0.0690583549944313	0.435	0.124	1.39969734430726e-06	B-CD83	Peak-194684-1
Peak-138602-1	4.20019274373926e-12	0.10764318988137	0.611	0.253	1.40124310200983e-06	B-CD83	Peak-138602-1
Peak-49013-1	4.20472535844987e-12	0.0998542711018242	0.763	0.378	1.4027552457339e-06	B-CD83	Peak-49013-1
Peak-154183-1	4.35544895908468e-12	0.0587390712436284	0.397	0.092	1.45303874903608e-06	B-CD83	Peak-154183-1
Peak-100121-1	4.36858603949476e-12	0.0792797001587086	0.527	0.198	1.45742146298e-06	B-CD83	Peak-100121-1
Peak-4883-4	4.38135876497614e-12	0.111182414132357	0.786	0.479	1.46168262301875e-06	B-CD83	Peak-4883-4
Peak-76824-1	4.42872943614632e-12	0.129015919177317	0.687	0.355	1.47748614211052e-06	B-CD83	Peak-76824-1
Peak-45256-1	4.44590865253354e-12	0.100734273716995	0.588	0.244	1.48321736920632e-06	B-CD83	Peak-45256-1
Peak-146714-1	4.44636568724143e-12	0.0927024586293146	0.443	0.129	1.48336984238336e-06	B-CD83	Peak-146714-1
Peak-167134-1	4.45397972110127e-12	0.0632465455286906	0.412	0.101	1.48590999067548e-06	B-CD83	Peak-167134-1
Peak-109989-1	4.48318792417442e-12	0.0897780964590582	0.573	0.23	1.49565425613553e-06	B-CD83	Peak-109989-1
Peak-36382-1	4.49543044988038e-12	0.106902738334932	0.656	0.327	1.49973853410639e-06	B-CD83	Peak-36382-1
Peak-54497-1	4.65764289677639e-12	0.108837381760722	0.458	0.147	1.55385487736516e-06	B-CD83	Peak-54497-1
Peak-134155-1	4.70364542879374e-12	0.122612866542673	0.542	0.226	1.5692019660816e-06	B-CD83	Peak-134155-1
Peak-123516-1	4.80903502202392e-12	0.103425048074753	0.458	0.161	1.60436140983749e-06	B-CD83	Peak-123516-1
Peak-73383-1	4.9434248077721e-12	0.125201607525987	0.718	0.373	1.64919572382008e-06	B-CD83	Peak-73383-1
Peak-133468-1	5.01132529174445e-12	0.0678705851910525	0.511	0.175	1.67184827588003e-06	B-CD83	Peak-133468-1
Peak-49843-1	5.09856487266558e-12	0.113835640452331	0.611	0.281	1.70095262142945e-06	B-CD83	Peak-49843-1
Peak-110054-1	5.10721197145398e-12	0.0726117257026909	0.45	0.134	1.70383741464465e-06	B-CD83	Peak-110054-1
Peak-47673-2	5.11687662610183e-12	0.0771893096789613	0.649	0.29	1.70706167874034e-06	B-CD83	Peak-47673-2
Peak-107232-1	5.11708127934569e-12	0.0802383545268397	0.534	0.198	1.70712995392763e-06	B-CD83	Peak-107232-1
Peak-100438-1	5.22027487227499e-12	0.0698678551232632	0.435	0.12	1.74155678123915e-06	B-CD83	Peak-100438-1
Peak-18598-2	5.25190771864717e-12	0.109932612703378	0.702	0.378	1.75210994164876e-06	B-CD83	Peak-18598-2
Peak-86709-1	5.3033534043203e-12	0.100076086758817	0.656	0.309	1.76927294262891e-06	B-CD83	Peak-86709-1
Peak-64519-1	5.47129900945102e-12	0.0966355095526025	0.565	0.221	1.82530194773899e-06	B-CD83	Peak-64519-1
Peak-52884-1	5.49472465987836e-12	0.139400107169431	0.718	0.392	1.83311707268066e-06	B-CD83	Peak-52884-1
Peak-43299-1	5.50972434075272e-12	0.163135221831936	0.771	0.535	1.83812117621588e-06	B-CD83	Peak-43299-1
Peak-142788-1	5.51652669244308e-12	0.0573872573789796	0.374	0.083	1.84039053597271e-06	B-CD83	Peak-142788-1
Peak-49204-1	5.65309475783839e-12	0.121543895501327	0.748	0.438	1.8859515545415e-06	B-CD83	Peak-49204-1
Peak-172699-1	5.7180921381879e-12	0.0571697139085881	0.45	0.129	1.90763559058942e-06	B-CD83	Peak-172699-1
Peak-59649-2	5.82564005658989e-12	0.100495324478469	0.664	0.332	1.94351508183918e-06	B-CD83	Peak-59649-2
Peak-81402-1	5.8260894986502e-12	0.0738437726464491	0.45	0.134	1.94366502200269e-06	B-CD83	Peak-81402-1
Peak-47359-1	5.86254123336761e-12	0.0795983153620883	0.534	0.194	1.9558258310287e-06	B-CD83	Peak-47359-1
Peak-16388-4	5.86787529541194e-12	0.103500556546945	0.725	0.387	1.95760534880356e-06	B-CD83	Peak-16388-4
Peak-9051-6	5.90257344438519e-12	0.104397024633772	0.725	0.41	1.96918113707512e-06	B-CD83	Peak-9051-6
Peak-13908-3	5.91076827747977e-12	0.160042791452351	0.954	0.825	1.97191504812314e-06	B-CD83	Peak-13908-3
Peak-73499-4	5.95523351782246e-12	0.079489559733663	0.45	0.129	1.98674927481482e-06	B-CD83	Peak-73499-4
Peak-32009-3	5.95745314394121e-12	0.0535499003560407	0.42	0.101	1.9874897731628e-06	B-CD83	Peak-32009-3
Peak-102988-1	6.00580234778699e-12	0.0895394842960838	0.519	0.18	2.00361974445461e-06	B-CD83	Peak-102988-1
Peak-141227-1	6.07207468920074e-12	0.0999582101637552	0.458	0.143	2.02572912536302e-06	B-CD83	Peak-141227-1
Peak-40636-2	6.07938437910749e-12	0.12052367122768	0.672	0.341	2.02816774025157e-06	B-CD83	Peak-40636-2
Peak-167087-1	6.1028501751087e-12	0.058780165299847	0.458	0.134	2.03599625831871e-06	B-CD83	Peak-167087-1
Peak-109966-1	6.18322711050096e-12	0.0699738666068169	0.481	0.147	2.06281112924267e-06	B-CD83	Peak-109966-1
Peak-105963-1	6.35751714818974e-12	0.0763553708689865	0.511	0.175	2.12095672587617e-06	B-CD83	Peak-105963-1
Peak-5460-14	6.36478606622192e-12	0.160045952001885	0.824	0.604	2.12338173869656e-06	B-CD83	Peak-5460-14
Peak-62455-1	6.48725511911408e-12	0.0857715000091847	0.573	0.23	2.16423912930813e-06	B-CD83	Peak-62455-1
Peak-31648-1	6.51048229096916e-12	0.137654801379507	0.824	0.493	2.17198803901938e-06	B-CD83	Peak-31648-1
Peak-117490-1	6.67652700766261e-12	0.0913392056115931	0.519	0.189	2.22738288113435e-06	B-CD83	Peak-117490-1
Peak-8224-7	6.71312833273007e-12	0.129744799641061	0.756	0.465	2.23959359559541e-06	B-CD83	Peak-8224-7
Peak-49289-1	6.75510927519404e-12	0.109238440742093	0.687	0.35	2.25359902573459e-06	B-CD83	Peak-49289-1
Peak-31208-1	6.99702302773818e-12	0.105893052603737	0.695	0.332	2.33430484037585e-06	B-CD83	Peak-31208-1
Peak-75092-1	7.05972339413122e-12	0.108002071846111	0.466	0.157	2.35522256040969e-06	B-CD83	Peak-75092-1
Peak-13885-3	7.1114539304831e-12	0.121447364774699	0.817	0.465	2.37248059156419e-06	B-CD83	Peak-13885-3
Peak-3344-3	7.16639067045189e-12	0.10176335731223	0.725	0.373	2.39080825713214e-06	B-CD83	Peak-3344-3
Peak-23898-1	7.24061390436592e-12	0.168487238793839	0.954	0.77	2.41557016709113e-06	B-CD83	Peak-23898-1
Peak-45509-1	7.32001992023396e-12	0.0961776645927546	0.786	0.424	2.44206112566893e-06	B-CD83	Peak-45509-1
Peak-145380-3	7.34912338332379e-12	0.107730840413889	0.489	0.184	2.45177044840418e-06	B-CD83	Peak-145380-3
Peak-77588-1	7.37020452096766e-12	0.11187621069661	0.656	0.313	2.45880341105811e-06	B-CD83	Peak-77588-1
Peak-42422-1	7.41253397852836e-12	0.130029657013345	0.779	0.475	2.47292511071276e-06	B-CD83	Peak-42422-1
Peak-38848-1	7.42830255846716e-12	0.133308241588463	0.771	0.475	2.47818572974046e-06	B-CD83	Peak-38848-1
Peak-70417-1	7.56078074032535e-12	0.0975105517805154	0.603	0.272	2.5223823059029e-06	B-CD83	Peak-70417-1
Peak-99980-1	7.56147831415633e-12	0.080650940601974	0.504	0.175	2.52261502629895e-06	B-CD83	Peak-99980-1
Peak-48347-1	7.62781197732324e-12	0.14339612117642	0.824	0.493	2.54474486500271e-06	B-CD83	Peak-48347-1
Peak-71625-1	7.65030435737823e-12	0.0933150906217376	0.527	0.217	2.55224863788238e-06	B-CD83	Peak-71625-1
Peak-139596-1	7.65617919695577e-12	0.0872951605190178	0.481	0.161	2.5542085666132e-06	B-CD83	Peak-139596-1
Peak-52680-1	7.67301946659062e-12	0.0676217994397672	0.511	0.161	2.55982671632716e-06	B-CD83	Peak-52680-1
Peak-46700-1	7.86350937238477e-12	0.119205708989846	0.672	0.346	2.62337681575877e-06	B-CD83	Peak-46700-1
Peak-49447-2	7.86628374952686e-12	0.0797688570963242	0.511	0.189	2.62430238681466e-06	B-CD83	Peak-49447-2
Peak-43355-1	7.96409194945742e-12	0.114679305946844	0.702	0.355	2.65693257162629e-06	B-CD83	Peak-43355-1
Peak-119415-1	8.24928556718374e-12	0.0760576025245247	0.405	0.101	2.75207715521044e-06	B-CD83	Peak-119415-1
Peak-67310-1	8.27196477468706e-12	0.0962072172872594	0.504	0.189	2.75964325634245e-06	B-CD83	Peak-67310-1
Peak-98777-1	8.36819423636101e-12	0.0696831815154616	0.534	0.203	2.79174675196934e-06	B-CD83	Peak-98777-1
